DOD Component,DOD Country,DOD Joint Base,DOD Status,DOD Site Name,DOD State,Carcinogen,Chemical Name,Classification,Clean Air Act,Date Signed,Elemental Metal,Facility City,Facility County,Facility Name,Facility State,Facility Street,Facility Zip Code,Federal Facility,Metal,Mixture Name,PFAS,Reporting Year,TRI Chemical ID,TRIFD,Unit of Measure,X,Y
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2001-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2000,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2001-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2000,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2001-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2000,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2001-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2000,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2001-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2000,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2002-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2001,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2002-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2001,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2001-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2001,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2001-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2001,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2001-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2001,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2001-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2001,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2003-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2002,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2003-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2002,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2003-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2002,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2003-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2002,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2003-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2002,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2003-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2002,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2004-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2003,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2004-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2003,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2004-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2003,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2004-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2003,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2004-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2003,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2004-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2003,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2005-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2004,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2005-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2004,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2005-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2004,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2005-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2004,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2005-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2004,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2005-06-27,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2004,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2006-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2005,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2006-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2005,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Mercury,PBT,YES,2006-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2005,0007439976,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2006-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2005,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2006-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2005,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2006-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2005,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2006-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2005,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2007-06-25,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2006,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2007-06-25,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2006,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2007-06-25,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2006,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2007-06-25,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2006,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2007-06-25,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2006,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2007-06-25,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2006,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Mercury,PBT,YES,2007-06-25,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2006,0007439976,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,6-Dinitrotoluene",TRI,NO,2007-06-25,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2006,0000606202,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2008-06-20,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2007,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,6-Dinitrotoluene",TRI,NO,2008-06-20,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2007,0000606202,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2008-06-20,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2007,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Mercury,PBT,YES,2008-06-20,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2007,0007439976,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2008-06-20,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2007,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2008-06-20,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2007,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2008-06-20,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2007,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2008-06-20,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2007,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Mercury,PBT,YES,2009-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2008,0007439976,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2009-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2008,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2009-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2008,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2009-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2008,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2009-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2008,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2009-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2008,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2009-06-01,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2008,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2010-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2009,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2010-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2009,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dichloromethane,TRI,YES,2010-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2009,0000075092,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2010-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2009,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2010-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2009,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2010-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2009,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2010-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2009,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Mercury,PBT,YES,2010-06-28,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2009,0007439976,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,Dioxin and dioxin-like compounds,DIOXIN,YES,2011-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2010,N150,24141SDDSRPOBOX,Grams,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",TRI,YES,2011-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2010,0007647010,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,YES,"2,4-Dinitrotoluene",TRI,YES,2011-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2010,0000121142,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Chlorine,TRI,YES,2011-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2010,0007782505,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Dibutyl phthalate,TRI,YES,2011-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,NO,,NO,2010,0000084742,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
Army Active,United States,N/A,ACT,Radford Army Ammunition Plant,Virginia,NO,Lead compounds,PBT,YES,2011-06-15,,RADFORD,MONTGOMERY,US ARMY RADFORD ARMY AMMUNITION PLANT,VA,RT 114 RADFORD ARMY AMMUNITION PLANT,24141,YES,YES,,NO,2010,N420,24141SDDSRPOBOX,Pounds,-80.541111,37.180556
